,name,rating,date,one,two,three,four,five,tag,tag_name,region,region_name,era,is_made_in_china,log10_proportion
11662,圣蛛 Les nuits de Mashhad(2022),7.3,2022-05-22,12.8,45.9,36.2,4.1,0.9,tag3,犯罪,region3, 瑞典 ,2020s,0.0,1.1072099696478683
11663,X特遣队：全员集结 The Suicide Squad(2021),8.0,2021-07-28,28.1,47.4,21.1,2.7,0.8,tag3,科幻,region3, 英国,2020s,0.0,1.4487063199050798
11664,哥斯拉大战金刚 Godzilla vs Kong(2021),6.3,2021-03-24,4.3,23.4,55.4,14.6,2.2,tag3,冒险,region3, 加拿大 ,2020s,0.0,0.6334684555795865
11665,不 Nope(2022),6.8,2022-07-22,11.2,34.8,40.3,10.5,3.3,tag3,惊悚,region3, 加拿大,2020s,0.0,1.0492180226701815
11666,神奇女侠1984 Wonder Woman 1984(2020),6.1,2020-12-18,5.3,20.7,49.6,20.9,3.4,tag3,冒险,region3, 西班牙,2020s,0.0,0.724275869600789
11667,世界上最糟糕的人 Verdens verste menneske(2021),7.9,2021-07-08,23.9,51.1,22.3,2.2,0.5,tag3,爱情,region3, 瑞典 ,2020s,0.0,1.3783979009481377
11668,十三条命 Thirteen Lives(2022),8.5,2022-07-29,37.8,48.2,13.0,0.7,0.2,tag3,传记,region3, 英国,2020s,0.0,1.5774917998372253
11669,犬之力 The Power of the Dog(2021),7.9,2021-09-02,22.9,50.3,23.7,2.5,0.6,tag3,西部,region3, 美国 ,2020s,0.0,1.359835482339888
11670,隐形人 The Invisible Man(2020),7.1,2020-02-28,7.8,46.3,40.5,4.7,0.6,tag3,恐怖,region3, 美国,2020s,0.0,0.8920946026904804
11671,许愿神龙 Wish Dragon(2021),6.5,2021-01-15,5.3,27.4,55.4,10.3,1.7,tag3,奇幻,region3, 中国香港,2020s,1.0,0.724275869600789
11672,多力特的奇幻冒险 Dolittle(2020),5.7,2020-01-17,3.4,14.8,50.3,26.4,5.0,tag3,冒险,region3, 英国,2020s,0.0,0.5314789170422551
11673,比得兔2：逃跑计划 Peter Rabbit 2: The Runaway(2021),7.0,2021-03-25,7.8,38.9,47.4,5.6,0.4,tag3,冒险,region3, 美国 ,2020s,0.0,0.8920946026904804
11674,刺猬索尼克 Sonic the Hedgehog(2020),6.0,2020-02-14,2.7,17.5,60.0,17.6,2.2,tag3,动画,region3, 美国,2020s,0.0,0.43136376415898736
11675,维斯珀 Vesper(2022),6.3,2022-07-03,8.0,22.5,48.3,17.2,4.0,tag3,冒险,region3, 比利时,2020s,0.0,0.9030899869919435
11676,狼行者 Wolfwalkers(2020),7.7,2020-09-12,18.2,52.6,26.9,2.1,0.1,tag3,冒险,region3, 卢森堡 ,2020s,0.0,1.2600713879850747
11677,未来罪行 Crimes of the Future(2022),6.2,2022-05-23,7.7,24.0,44.3,18.7,5.3,tag3,恐怖,region3, 希腊 ,2020s,0.0,0.8864907251724818
11678,神迹 The Wonder(2022),6.5,2022-09-02,6.2,28.8,52.9,9.8,2.3,tag3,惊悚,region3, 美国,2020s,0.0,0.7923916894982539
11679,菊石 Ammonite(2020),7.2,2020-09-11,14.7,37.5,42.3,5.0,0.5,tag3,同性,region3, 美国,2020s,0.0,1.167317334748176
11680,星际穿越 Interstellar(2014),9.4,2014-11-07,74.5,21.1,3.8,0.4,0.2,tag3,冒险,region3, 加拿大,2010s,0.0,1.8721562727482928
11681,少年派的奇幻漂流 Life of Pi(2012),9.1,2012-09-28,61.5,31.5,6.4,0.4,0.2,tag3,冒险,region3, 英国 ,2010s,0.0,1.7888751157754168
11682,布达佩斯大饭店 The Grand Budapest Hotel(2014),8.9,2014-02-06,54.6,36.3,8.3,0.7,0.2,tag3,冒险,region3, 英国,2010s,0.0,1.7371926427047373
11683,请以你的名字呼唤我 Call Me by Your Name(2017),8.9,2017-01-22,56.1,33.1,9.3,1.0,0.4,tag3,同性,region3, 巴西 ,2010s,0.0,1.7489628612561614
11684,火星救援 The Martian(2015),8.5,2015-10-02,39.0,48.6,11.5,0.7,0.2,tag3,冒险,region3, 匈牙利 ,2010s,0.0,1.591064607026499
11685,神偷奶爸2 Despicable Me 2(2013),8.1,2013-07-03,29.0,49.2,20.1,1.4,0.2,tag3,冒险,region3, 日本,2010s,0.0,1.462397997898956
11686,阿丽塔：战斗天使 Alita: Battle Angel(2019),7.5,2019-02-05,18.6,42.7,33.4,4.6,0.8,tag3,冒险,region3, 加拿大,2010s,0.0,1.2695129442179163
11687,敦刻尔克 Dunkirk(2017),8.4,2017-07-13,38.7,45.7,14.0,1.2,0.3,tag3,战争,region3, 美国 ,2010s,0.0,1.5877109650189114
11688,银翼杀手2049 Blade Runner 2049(2017),8.3,2017-10-06,38.5,42.5,16.1,2.2,0.6,tag3,科幻,region3, 加拿大 ,2010s,0.0,1.5854607295085006
11689,克劳斯：圣诞节的秘密 Klaus(2019),8.7,2019-11-08,48.9,40.4,9.9,0.6,0.1,tag3,冒险,region3, 美国,2010s,0.0,1.6893088591236203
11690,帕丁顿熊2 Paddington 2(2017),8.0,2017-11-10,26.7,50.1,21.5,1.5,0.2,tag3,家庭,region3, 美国,2010s,0.0,1.4265112613645752
11691,僵尸世界大战 World War Z(2013),7.6,2013-06-02,18.8,47.1,30.7,3.0,0.5,tag3,恐怖,region3, 马耳他,2010s,0.0,1.2741578492636798
11692,荒野猎人 The Revenant(2015),8.0,2015-12-16,26.4,50.4,21.1,1.7,0.3,tag3,冒险,region3, 中国台湾,2010s,1.0,1.421603926869831
11693,亚当斯一家 The Addams Family(2019),7.4,2019-10-11,18.0,40.4,35.9,4.9,0.7,tag3,家庭,region3, 英国 ,2010s,0.0,1.255272505103306
11694,神奇女侠 Wonder Woman(2017),7.1,2017-05-30,13.9,37.4,39.4,7.8,1.6,tag3,冒险,region3, 中国香港,2010s,1.0,1.1430148002540952
11695,碟中谍6：全面瓦解 Mission: Impossible - Fallout(2018),8.1,2018-07-27,27.4,50.9,19.9,1.6,0.3,tag3,冒险,region3, 法国 ,2010s,0.0,1.437750562820388
11696,生化危机：终章 Resident Evil: The Final Chapter(2016),6.5,2016-12-23,8.5,26.5,48.7,13.5,2.8,tag3,恐怖,region3, 法国 ,2010s,0.0,0.9294189257142927
11697,环太平洋：雷霆再起 Pacific Rim: Uprising(2018),5.4,2018-03-23,2.8,11.5,47.7,30.4,7.6,tag3,冒险,region3, 日本 ,2010s,0.0,0.4471580313422192
11698,水形物语 The Shape of Water(2017),7.2,2017-08-31,14.1,40.8,38.1,5.8,1.2,tag3,奇幻,region3, 墨西哥,2010s,0.0,1.14921911265538
11699,乔乔的异想世界 Jojo Rabbit(2019),8.3,2019-09-08,33.6,49.2,15.5,1.5,0.3,tag3,战争,region3, 新西兰,2010s,0.0,1.526339277389844
11700,大侦探皮卡丘 Pokémon Detective Pikachu(2019),6.4,2019-05-10,6.4,24.5,52.6,14.5,2.1,tag3,奇幻,region3, 英国 ,2010s,0.0,0.8061799739838872
11701,地心引力 Gravity(2013),7.9,2013-08-28,26.5,46.8,22.7,2.9,1.1,tag3,灾难,region3, 墨西哥,2010s,0.0,1.423245873936808
11702,黄海 황해(2010),8.5,2010-12-22,39.8,47.0,12.0,0.9,0.2,tag3,犯罪,region3, 中国香港,2010s,1.0,1.5998830720736879
11703,哥斯拉2：怪兽之王 Godzilla: King of the Monsters(2019),6.2,2019-05-25,6.5,22.6,50.4,17.3,3.1,tag3,冒险,region3, 中国大陆 ,2010s,1.0,0.8129133566428556
11704,午夜巴黎 Midnight in Paris(2011),8.3,2011-05-11,36.1,46.7,15.6,1.4,0.3,tag3,奇幻,region3, 法国,2010s,0.0,1.557507201905658
11705,碟中谍5：神秘国度 Mission: Impossible - Rogue Nation(2015),7.9,2015-07-31,21.2,52.4,24.8,1.4,0.2,tag3,冒险,region3, 奥地利 ,2010s,0.0,1.3263358609287514
11706,生化危机5：惩罚 Resident Evil: Retribution(2012),6.3,2012-09-14,10.8,21.9,45.8,17.1,4.5,tag3,恐怖,region3, 美国 ,2010s,0.0,1.0334237554869496
11707,生化危机4：战神再生 Resident Evil: Afterlife(2010),6.8,2010-09-10,12.6,28.8,46.6,10.1,1.8,tag3,恐怖,region3, 美国 ,2010s,0.0,1.100370545117563
11708,剑雨(2010),7.6,2010-09-03,22.0,42.3,30.3,4.5,0.8,tag3,武侠,region3, 中国台湾,2010s,1.0,1.3424226808222062
11709,勇敢者游戏：决战丛林 Jumanji: Welcome to the Jungle(2017),6.8,2017-12-20,6.8,34.4,50.2,7.6,0.9,tag3,奇幻,region3, 加拿大 ,2010s,0.0,0.8325089127062363
11710,真爱至上 Love Actually(2003),8.6,2003-09-07,46.1,38.2,13.9,1.4,0.4,tag3,爱情,region3, 法国,2000s,0.0,1.6637009253896482
11711,色，戒(2007),8.6,2007-08-30,45.9,41.1,12.0,0.8,0.3,tag3,情色,region3, 美国 ,2000s,0.0,1.6618126855372612
11712,钢琴家 The Pianist(2002),9.3,2002-05-24,67.9,27.9,4.0,0.2,0.1,tag3,传记,region3, 波兰 ,2000s,0.0,1.8318697742805017
11713,查理和巧克力工厂 Charlie and the Chocolate Factory(2005),8.3,2005-07-15,34.4,46.4,17.5,1.4,0.2,tag3,冒险,region3, 澳大利亚,2000s,0.0,1.5365584425715302
11714,卢旺达饭店 Hotel Rwanda(2004),8.9,2004-09-11,54.8,38.1,6.6,0.4,0.1,tag3,历史,region3, 意大利 ,2000s,0.0,1.7387805584843692
11715,谍影重重 The Bourne Identity(2002),8.6,2002-06-14,43.9,43.0,12.3,0.7,0.1,tag3,惊悚,region3, 捷克,2000s,0.0,1.6424645202421213
11716,生化危机 Resident Evil(2002),8.2,2002-03-15,32.1,49.2,17.2,1.2,0.2,tag3,恐怖,region3, 法国 ,2000s,0.0,1.506505032404872
11717,卧虎藏龙 臥虎藏龍(2000),8.4,2000-05-16,37.2,45.9,15.4,1.2,0.3,tag3,武侠,region3, 美国 ,2000s,0.0,1.5705429398818975
11718,血钻 Blood Diamond(2006),8.7,2006-12-08,44.9,45.4,9.2,0.4,0.1,tag3,冒险,region3, 英国,2000s,0.0,1.6522463410033232
11719,香水 Perfume: The Story of a Murderer(2006),8.5,2006-09-07,42.2,43.1,12.8,1.4,0.6,tag3,奇幻,region3, 西班牙 ,2000s,0.0,1.6253124509616739
11720,第九区 District 9(2009),8.3,2009-08-14,36.5,45.8,15.7,1.6,0.4,tag3,科幻,region3, 加拿大 ,2000s,0.0,1.5622928644564746
11721,谍影重重3 The Bourne Ultimatum(2007),8.8,2007-08-03,51.8,38.6,9.0,0.4,0.1,tag3,惊悚,region3, 法国 ,2000s,0.0,1.714329759745233
11722,孤儿怨 Orphan(2009),8.2,2009-07-24,30.7,50.4,17.1,1.4,0.5,tag3,恐怖,region3, 德国 ,2000s,0.0,1.4871383754771865
11723,生化危机2：启示录 Resident Evil: Apocalypse(2004),8.0,2004-09-10,24.9,50.3,23.0,1.6,0.2,tag3,恐怖,region3, 英国 ,2000s,0.0,1.3961993470957363
11724,画皮 畫皮(2008),6.8,2008-09-25,9.0,32.3,49.1,8.2,1.4,tag3,惊悚,region3, 新加坡,2000s,0.0,0.9542425094393249
11725,X战警3：背水一战 X-Men: The Last Stand(2006),7.7,2006-05-22,18.0,49.4,30.1,2.2,0.3,tag3,惊悚,region3, 英国,2000s,0.0,1.255272505103306
11726,生化危机3：灭绝 Resident Evil: Extinction(2007),7.5,2007-09-21,17.9,41.7,36.0,3.8,0.5,tag3,恐怖,region3, 澳大利亚 ,2000s,0.0,1.252853030979893
11727,小岛惊魂 The Others(2001),8.2,2001-08-10,30.2,50.9,17.4,1.2,0.2,tag3,恐怖,region3, 法国 ,2000s,0.0,1.4800069429571505
11728,飓风营救 Taken(2008),8.3,2008-02-27,32.2,52.2,14.7,0.7,0.1,tag3,惊悚,region3, 英国,2000s,0.0,1.507855871695831
11729,憨豆特工 Johnny English(2003),7.7,2003-04-11,19.5,48.8,29.0,2.4,0.3,tag3,冒险,region3, 美国,2000s,0.0,1.290034611362518
11730,戏梦巴黎 The Dreamers(2003),8.1,2003-09-01,31.2,47.1,19.6,1.7,0.3,tag3,情色,region3, 意大利,2000s,0.0,1.4941545940184429
11731,大卫·戈尔的一生 The Life of David Gale(2003),8.6,2003-02-21,43.5,44.4,10.6,1.0,0.5,tag3,犯罪,region3, 英国 ,2000s,0.0,1.6384892569546374
11732,潘神的迷宫 El laberinto del fauno(2006),7.9,2006-10-11,25.2,47.3,24.3,2.7,0.5,tag3,奇幻,region3, 美国,2000s,0.0,1.4014005407815442
11733,碟中谍3 Mission: Impossible III(2006),7.6,2006-05-05,17.4,48.6,31.7,2.0,0.2,tag3,冒险,region3, 中国大陆 ,2000s,1.0,1.2405492482825997
11734,金刚 King Kong(2005),8.0,2005-12-05,25.5,50.0,22.9,1.5,0.2,tag3,冒险,region3, 德国,2000s,0.0,1.4065401804339552
11735,戴珍珠耳环的少女 Girl with a Pearl Earring(2003),7.8,2003-09-07,19.7,52.3,26.5,1.4,0.2,tag3,传记,region3, 法国 ,2000s,0.0,1.294466226161593
11736,终结者3 Terminator 3: Rise of the Machines(2003),7.4,2003-07-02,15.7,42.4,37.9,3.6,0.4,tag3,惊悚,region3, 英国,2000s,0.0,1.1958996524092338
11737,2046(2004),7.7,2004-05-20,22.6,43.4,29.8,3.4,0.7,tag3,奇幻,region3, 法国 ,2000s,0.0,1.354108439147401
11738,坠入 The Fall(2006),8.8,2006-09-09,53.4,35.5,9.6,1.2,0.3,tag3,奇幻,region3, 印度,2000s,0.0,1.7275412570285564
11739,007：大战皇家赌场 Casino Royale(2006),7.7,2006-11-16,20.5,48.8,28.3,2.1,0.3,tag3,惊悚,region3, 美国 ,2000s,0.0,1.3117538610557542
11740,东邪西毒：终极版 東邪西毒終極版(2008),8.8,2008-05-18,52.2,36.8,9.6,1.0,0.4,tag3,爱情,region3, 中国台湾,2000s,1.0,1.717670503002262
11741,窃听风云 竊聽風雲(2009),7.6,2009-07-24,15.0,54.0,29.0,1.7,0.2,tag3,惊悚,region3, 新加坡,2000s,0.0,1.1760912590556813
11742,如果·爱(2005),7.7,2005-09-10,22.9,45.0,28.8,2.9,0.5,tag3,歌舞,region3, 马来西亚,2000s,0.0,1.359835482339888
11743,帝国的毁灭 Der Untergang(2004),8.9,2004-09-08,52.3,39.8,7.4,0.4,0.1,tag3,历史,region3, 意大利,2000s,0.0,1.7185016888672742
11744,霍元甲(2006),7.0,2006-01-25,11.8,35.2,46.9,5.4,0.7,tag3,传记,region3, 中国香港,2000s,1.0,1.0718820073061255
11745,兵临城下 Enemy at the Gates(2001),8.4,2001-02-07,38.7,47.3,12.2,1.1,0.7,tag3,战争,region3, 法国 ,2000s,0.0,1.5877109650189114
11746,活死人黎明 Dawn of the Dead(2004),7.5,2004-03-19,17.2,46.3,32.3,3.5,0.7,tag3,恐怖,region3, 日本 ,2000s,0.0,1.235528446907549
11747,无极(2005),5.5,2005-12-15,8.5,15.1,33.6,25.9,16.8,tag3,奇幻,region3, 日本 ,2000s,0.0,0.9294189257142927
11748,天国王朝 Kingdom of Heaven(2005),8.6,2005-05-06,45.6,40.6,12.4,1.1,0.2,tag3,战争,region3, 西班牙 ,2000s,0.0,1.658964842664435
11749,不忠 Unfaithful(2002),7.6,2002-05-10,17.4,48.2,31.7,2.3,0.4,tag3,情色,region3, 法国,2000s,0.0,1.2405492482825997
11750,野孩子 Wild Child(2008),7.3,2008-08-15,15.4,39.7,39.8,4.6,0.6,tag3,爱情,region3, 法国,2000s,0.0,1.187520720836463
11751,神奇四侠2 Fantastic 4: Rise of the Silver Surfer(2007),6.5,2007-06-15,7.3,23.2,57.1,10.8,1.6,tag3,冒险,region3, 英国,2000s,0.0,0.8633228601204559
11752,终结者2018 Terminator Salvation(2009),6.7,2009-05-21,8.4,30.6,51.6,8.2,1.2,tag3,惊悚,region3, 英国 ,2010s,0.0,0.9242792860618817
11753,冷山 Cold Mountain(2003),8.2,2003-12-25,30.7,49.9,18.1,1.2,0.1,tag3,战争,region3, 罗马尼亚 ,2000s,0.0,1.4871383754771865
11754,偷天换日 The Italian Job(2003),7.6,2003-05-30,16.9,49.8,30.8,2.2,0.3,tag3,犯罪,region3, 意大利 ,2000s,0.0,1.2278867046136734
11755,魔法保姆麦克菲 Nanny McPhee(2005),7.6,2005-10-21,18.7,47.8,30.9,2.2,0.3,tag3,奇幻,region3, 法国,2000s,0.0,1.271841606536499
11756,狗镇 Dogville(2003),8.4,2003-05-19,43.4,39.7,13.5,2.3,1.0,tag3,惊悚,region3, 挪威 ,2000s,0.0,1.6374897295125106
11757,少年汉尼拔 Hannibal Rising(2007),7.5,2007-02-07,18.6,41.3,35.2,4.3,0.7,tag3,战争,region3, 意大利 ,2000s,0.0,1.2695129442179163
11758,赤壁(上)(2008),6.4,2008-07-10,6.2,25.6,53.2,12.1,2.8,tag3,战争,region3, 中国台湾 ,2000s,1.0,0.7923916894982539
11759,纳尼亚传奇2：凯斯宾王子 The Chronicles of Narnia: Prince Caspian(2008),7.0,2008-05-16,12.9,34.4,45.6,6.2,0.8,tag3,冒险,region3, 斯洛文尼亚 ,2000s,0.0,1.110589710299249
11760,死亡飞车 Death Race(2008),7.6,2008-08-22,18.1,48.0,30.6,2.9,0.4,tag3,惊悚,region3, 英国,2000s,0.0,1.2576785748691846
11761,海盗电台 The Boat That Rocked(2009),8.6,2009-04-01,47.2,37.2,13.2,1.8,0.6,tag3,音乐,region3, 法国,2000s,0.0,1.6739419986340878
11762,神秘代码 Knowing(2009),6.7,2009-03-09,9.3,31.5,48.2,9.4,1.6,tag3,悬疑,region3, 澳大利亚,2000s,0.0,0.9684829485539351
11763,无姓之人 Mr. Nobody(2009),8.2,2009-09-12,36.1,42.4,18.3,2.5,0.7,tag3,科幻,region3, 法国 ,2000s,0.0,1.557507201905658
11764,赤壁(下)(2009),6.4,2009-01-08,6.6,25.9,53.5,11.4,2.7,tag3,战争,region3, 日本 ,2000s,0.0,0.8195439355418687
11765,人类之子 Children of Men(2006),7.6,2006-09-03,19.0,45.8,30.6,3.9,0.7,tag3,冒险,region3, 日本,2000s,0.0,1.2787536009528289
11766,异形大战铁血战士 AVP: Alien vs. Predator(2004),7.0,2004-08-13,12.0,34.2,45.8,6.9,1.1,tag3,惊悚,region3, 捷克 ,2000s,0.0,1.0791812460476249
11767,黑皮书 Zwartboek(2006),8.4,2006-09-01,35.7,49.5,13.8,0.9,0.2,tag3,战争,region3, 英国 ,2000s,0.0,1.5526682161121932
11768,机械师 The Machinist(2004),7.6,2004-01-18,17.1,49.6,30.1,2.7,0.5,tag3,惊悚,region3, 英国 ,2000s,0.0,1.2329961103921538
11769,爱神 Eros(2004),7.7,2004-09-10,21.1,45.6,30.1,2.7,0.5,tag3,情色,region3, 美国 ,2000s,0.0,1.3242824552976926
11770,大内密探灵灵狗 大內密探靈靈狗(2009),5.2,2009-07-30,3.3,10.4,42.7,31.0,12.5,tag3,武侠,region3, 中国台湾,2000s,1.0,0.5185139398778874
11771,阅后即焚 Burn After Reading(2008),7.1,2008-08-27,11.5,41.5,40.1,5.8,1.1,tag3,犯罪,region3, 法国,2000s,0.0,1.0606978403536116
11772,摩托日记 Diarios de motocicleta(2004),8.5,2004-01-15,39.9,45.5,13.4,1.0,0.2,tag3,冒险,region3, 智利 ,2000s,0.0,1.6009728956867482
11773,泰坦尼克号 Titanic(1997),9.5,1997-11-01,76.1,20.6,3.0,0.2,0.1,tag3,灾难,region3, 澳大利亚 ,1990s,0.0,1.8813846567705728
11774,搏击俱乐部 Fight Club(1999),9.0,1999-09-10,61.7,30.1,7.1,0.7,0.3,tag3,悬疑,region3, 意大利,1990s,0.0,1.7902851640332418
11775,春光乍泄 春光乍洩(1997),9.0,1997-05-17,57.9,33.8,7.5,0.6,0.2,tag3,同性,region3, 韩国,1990s,0.0,1.7626785637274363
11776,末路狂花 Thelma & Louise(1991),8.9,1991-05-24,54.2,36.9,8.1,0.6,0.2,tag3,犯罪,region3, 法国,1990s,0.0,1.7339992865383869
11777,木乃伊 The Mummy(1999),7.9,1999-04-16,22.0,53.0,23.5,1.4,0.2,tag3,奇幻,region3, 摩洛哥,1990s,0.0,1.3424226808222062
11778,荆轲刺秦王(1998),8.2,1998-10-08,34.5,44.8,17.7,2.2,0.8,tag3,古装,region3, 法国,1990s,0.0,1.5378190950732742
11779,蓝白红三部曲之蓝 Trois couleurs: Bleu(1993),8.5,1993-09-08,40.1,45.7,12.9,1.0,0.2,tag3,音乐,region3, 瑞士,1990s,0.0,1.6031443726201824
11780,第五元素 The Fifth Element(1997),8.0,1997-05-07,27.2,48.6,21.9,2.0,0.4,tag3,冒险,region3, 美国,1990s,0.0,1.4345689040341987
11781,蓝白红三部曲之红 Trois couleurs: Rouge(1994),8.7,1994-05-12,48.9,40.2,10.0,0.7,0.2,tag3,悬疑,region3, 瑞士,1990s,0.0,1.6893088591236203
11782,蓝白红三部曲之白 Trois couleurs: Blanc(1994),8.4,1994-01-26,35.7,49.6,13.7,0.9,0.2,tag3,爱情,region3, 瑞士,1990s,0.0,1.5526682161121932
11783,心之全蚀 Total Eclipse(1995),8.2,1995-11-03,32.0,47.2,18.7,1.6,0.5,tag3,同性,region3, 比利时,1990s,0.0,1.505149978319906
11784,偷天陷阱 Entrapment(1999),7.8,1999-04-30,19.7,53.4,25.4,1.4,0.1,tag3,惊悚,region3, 德国,1990s,0.0,1.294466226161593
11785,宋家皇朝(1997),7.7,1997-05-01,20.5,49.1,27.3,2.7,0.5,tag3,历史,region3, 日本,1990s,0.0,1.3117538610557542
11786,钢琴课 The Piano(1993),8.1,1993-05-17,28.8,49.0,19.5,2.1,0.5,tag3,音乐,region3, 法国,1990s,0.0,1.4593924877592308
11787,云上的日子 Al di là delle nuvole(1995),7.6,1995-09-03,21.4,43.9,30.4,3.6,0.7,tag3,情色,region3, 德国,1990s,0.0,1.3304137733491908
11788,夜半歌声 夜半歌聲(1995),7.9,1995-07-22,23.8,50.1,24.1,1.8,0.3,tag3,惊悚,region3, 新加坡,1990s,0.0,1.376576957056512
11789,偷香 Stealing Beauty(1996),7.6,1996-03-29,20.0,46.0,30.5,3.0,0.5,tag3,悬疑,region3, 英国,1990s,0.0,1.3010299956639813
11790,两生花 La Double vie de Véronique(1991),8.4,1991-05-15,38.8,43.3,16.0,1.6,0.3,tag3,奇幻,region3, 挪威,1990s,0.0,1.5888317255942073
11791,"黑猫白猫 Црна мачка, бели мачор(1998)",8.5,1998-09-10,42.4,43.3,12.4,1.5,0.4,tag3,音乐,region3, 德国 ,1990s,0.0,1.6273658565927327
11792,末代皇帝 The Last Emperor(1987),9.3,1987-10-04,70.2,25.5,3.9,0.3,0.1,tag3,历史,region3, 中国大陆 ,1980s,1.0,1.8463371121298053
11793,战场上的快乐圣诞 Merry Christmas Mr. Lawrence(1983),8.8,1983-05-11,53.0,37.0,8.7,0.9,0.4,tag3,战争,region3, 新西兰,1980s,0.0,1.724275869600789
11794,莫扎特传 Amadeus(1984),8.7,1984-09-19,47.0,41.2,10.8,0.8,0.2,tag3,传记,region3, 捷克斯洛伐克 ,1980s,0.0,1.6720978579357175
11795,甘地传 Gandhi(1982),8.5,1982-12-03,42.1,44.2,12.2,1.0,0.5,tag3,历史,region3, 美国,1980s,0.0,1.6242820958356683
11796,流浪者之歌 Дом за вешање(1988),9.1,1988-12-21,64.4,29.2,5.6,0.6,0.2,tag3,犯罪,region3, 南斯拉夫,1980s,0.0,1.808885867359812
11797,爱丽丝 Něco z Alenky(1988),8.5,1988-08-03,42.8,42.5,12.6,1.8,0.4,tag3,冒险,region3, 英国 ,1980s,0.0,1.631443769013172
11798,卡桑德拉大桥 The Cassandra Crossing(1976),8.3,1976-12-18,31.3,53.2,14.5,0.9,0.1,tag3,惊悚,region3, 西德,1970s,0.0,1.4955443375464486
11799,超人 Superman(1978),7.7,1978-12-10,19.5,48.4,29.6,2.1,0.4,tag3,冒险,region3, 加拿大,1970s,0.0,1.290034611362518
11800,铁皮鼓 Die Blechtrommel(1979),8.3,1979-05-03,35.9,47.5,14.7,1.5,0.5,tag3,战争,region3, 法国 ,1970s,0.0,1.5550944485783191
11801,一九零零 Novecento(1976),8.7,1976-08-16,49.6,39.0,9.7,1.2,0.5,tag3,历史,region3, 西德,1970s,0.0,1.6954816764901974
11802,"阿基尔，上帝的愤怒 Aguirre, der Zorn Gottes(1972)",8.3,1972-12-29,34.7,48.0,15.3,1.6,0.5,tag3,历史,region3, 秘鲁,1970s,0.0,1.5403294747908738
11803,十日谈 Il Decameron(1971),7.5,1971-08-25,18.2,45.2,32.4,3.4,0.8,tag3,爱情,region3, 西德,1970s,0.0,1.2600713879850747
11804,解放3：主攻方向 Освобождение: Направление главного удара(1971),8.7,1971-06-25,52.5,34.8,10.9,0.9,0.8,tag3,战争,region3, 波兰,1970s,0.0,1.7201593034059568
11805,解放2：突破 Освобождение: Прорыв(1970),8.7,1970-05-09,49.6,38.9,10.5,0.6,0.4,tag3,战争,region3, 南斯拉夫 ,1970s,0.0,1.6954816764901974
11806,甜蜜电影 Sweet Movie(1974),7.2,1974-06-12,21.0,35.8,30.9,8.6,3.7,tag3,情色,region3, 加拿大,1970s,0.0,1.3222192947339193
11807,路德维希 Ludwig(1973),8.4,1973-03-06,39.8,44.7,13.9,1.1,0.5,tag3,历史,region3, 西德 ,1970s,0.0,1.5998830720736879
11808,黑巷少女 The Little Girl Who Lives Down the Lane(1976),8.1,1976-12-25,29.4,47.3,21.2,1.8,0.4,tag3,惊悚,region3, 美国,1970s,0.0,1.4683473304121573
11809,蛇 Le Serpent(1973),8.3,1973-04-05,34.8,47.6,15.1,1.2,1.2,tag3,惊悚,region3, 西德,1970s,0.0,1.541579243946581
11810,无人生还 Ten Little Indians(1974),8.3,1974-09-24,40.9,40.0,15.2,2.7,1.1,tag3,犯罪,region3, 西德 ,1970s,0.0,1.6117233080073419
11811,夜童 La tua presenza nuda!(1972),6.1,1972-10-14,6.3,14.9,59.7,16.8,2.3,tag3,恐怖,region3, 意大利 ,1970s,0.0,0.7993405494535817
11812,行尸走肉 Flesh for Frankenstein(1973),6.7,1973-11-30,14.8,24.9,46.3,11.0,3.0,tag3,恐怖,region3, 法国,1970s,0.0,1.1702617153949575
11813,埃及艳后 Cleopatra(1963),7.9,1963-06-12,23.4,49.5,25.1,1.8,0.3,tag3,历史,region3, 瑞士,1960s,0.0,1.3692158574101427
11814,日瓦戈医生 Doctor Zhivago(1965),8.5,1965-12-31,42.8,42.9,12.7,1.3,0.4,tag3,战争,region3, 英国,1960s,0.0,1.631443769013172
11815,审判 Le procès(1962),8.6,1962-12-21,46.3,40.0,11.2,1.7,0.8,tag3,惊悚,region3, 西德,1960s,0.0,1.665580991017953
11816,黑郁金香 La tulipe noire(1964),7.8,1964-02-28,20.2,51.1,27.1,1.3,0.3,tag3,冒险,region3, 西班牙,1960s,0.0,1.3053513694466237
11817,战斗列车 The Train(1964),8.2,1964-09-22,26.2,57.4,14.7,1.3,0.5,tag3,战争,region3, 美国,1960s,0.0,1.4183012913197455
11818,拿破仑在奥斯特里兹 Austerlitz(1960),8.1,1960-06-17,33.0,43.9,20.3,2.0,0.8,tag3,历史,region3, 南斯拉夫 ,1960s,0.0,1.5185139398778875
11819,午夜钟声 Campanadas a medianoche(1965),8.3,1965-12-22,34.6,47.3,15.9,1.7,0.5,tag3,战争,region3, 法国,1960s,0.0,1.5390760987927767
